第0类：
		data	0.00934143960238
		i	0.00889766574953
		startup	0.00823200497027
		internet	0.00801011804384
		design	0.00623502263247
		review	0.00579124877962
		computer	0.00534747492678
		story	0.00512558800036
		business	0.00512558800036
		power	0.00490370107393
		problem	0.00468181414751
		cloud	0.00445992722109
		facebook	0.00445992722109
		video	0.00423804029467
		code	0.00423804029467
		online	0.00423804029467
		war	0.00379426644182
		time	0.0035723795154
		test	0.0035723795154
		program	0.0035723795154
第1类：
		source	0.00836754025892
		people	0.0072398394154
		data	0.00678875907799
		software	0.00678875907799
		game	0.00656321890929
		tips	0.00633767874058
		video	0.00633767874058
		code	0.00633767874058
		bitcoin	0.00611213857188
		time	0.00588659840318
		javascript	0.00588659840318
		development	0.00543551806577
		science	0.00520997789706
		python	0.00453335739095
		java	0.00430781722225
		things	0.00408227705354
		programming	0.00408227705354
		card	0.00363119671614
		–	0.00340565654743
		combinator	0.00340565654743
第2类：
		show	0.0231516212386
		–	0.0181503709261
		google	0.0146078186213
		web	0.0118988080353
		api	0.00814787030091
		search	0.00752271401184
		app	0.00648078686338
		project	0.00585563057431
		design	0.00502208885555
		sale	0.00460531799617
		javascript	0.00460531799617
		software	0.00460531799617
		time	0.00439693256647
		year	0.00418854713678
		day	0.00418854713678
		apps	0.00418854713678
		future	0.00418854713678
		twitter	0.00418854713678
		support	0.00398016170709
		developers	0.00398016170709
第3类：
		ask	0.0279026541022
		hn	0.0279026541022
		google	0.0110443503069
		facebook	0.00953142560733
		startup	0.00953142560733
		news	0.00758623670788
		network	0.007153972508
		site	0.00672170830812
		hacker	0.0060733120083
		show	0.0060733120083
		product	0.00585717990836
		way	0.00564104780842
		i	0.00542491570848
		page	0.00520878360854
		services	0.0049926515086
		service	0.0049926515086
		list	0.00477651940866
		%	0.00477651940866
		amazon	0.00456038730872
		business	0.00412812310884
第4类：
		apple	0.0224481797596
		app	0.0126502351507
		google	0.0100374499216
		store	0.00807786099983
		iphone	0.00720693259014
		ios	0.0067714683853
		windows	0.00655373628288
		android	0.00611827207804
		watch	0.00568280787319
		users	0.00568280787319
		download	0.00546507577077
		phone	0.00524734366835
		world	0.00524734366835
		ipad	0.00524734366835
		day	0.00502961156593
		tech	0.00459414736109
		apps	0.00437641525867
		system	0.00394095105382
		tv	0.00394095105382
		market	0.0037232189514
