第0类：
		apple	0.0204855322356
		google	0.0143193185192
		iphone	0.013101300995
		app	0.00762022213595
		phone	0.00624995242119
		ipad	0.00586932194487
		apps	0.00533643927802
		windows	0.00533643927802
		store	0.00442292613485
		ios	0.00434680003959
		facebook	0.00411842175379
		data	0.00411842175379
		android	0.00411842175379
		%	0.00411842175379
		life	0.00404229565853
		market	0.00404229565853
		review	0.00404229565853
		sale	0.00373779127747
		bitcoin	0.00350941299168
		video	0.00335716080115
第1类：
		–	0.00688266729956
		google	0.00622795459567
		online	0.00614611550769
		video	0.0060642764197
		facebook	0.00581875915575
		world	0.00565508097978
		technology	0.00426381648403
		startup	0.00418197739604
		news	0.00418197739604
		things	0.00410013830806
		hacker	0.00393646013209
		show	0.0038546210441
		science	0.0038546210441
		watch	0.00377278195612
		people	0.00369094286813
		twitter	0.00344542560418
		ceo	0.00336358651619
		data	0.00319990834022
		future	0.00319990834022
		games	0.00319990834022
第2类：
		hn	0.0316228425808
		ask	0.0278071149692
		show	0.018949175871
		web	0.0107726167033
		–	0.0102275127588
		app	0.00995496078658
		i	0.00927358085595
		javascript	0.00804709698081
		design	0.00791082099468
		code	0.00620737116809
		startup	0.00593481919584
		python	0.00579854320971
		api	0.00504902528601
		development	0.00491274929988
		ruby	0.00491274929988
		source	0.00457205933456
		project	0.00443578334844
		google	0.00423136936925
		apps	0.00423136936925
		rails	0.00402695539006
第3类：
		google	0.0123246098938
		business	0.00839201311855
		facebook	0.00698221427458
		web	0.0066112145788
		marketing	0.00646281470049
		software	0.00624021488302
		twitter	0.00601761506556
		internet	0.005275615674
		data	0.00520141573484
		search	0.00490461597821
		service	0.00445941634328
		developers	0.00431101646497
		security	0.0040884166475
		cloud	0.00394001676919
		company	0.00386581683003
		windows	0.00379161689087
		seo	0.00371741695172
		way	0.00364321701256
		site	0.00349481713425
		services	0.00349481713425
第4类：
		startup	0.00673360710866
		world	0.006021474747
		video	0.00554671983922
		jobs	0.00538846820329
		valley	0.00507196493144
		data	0.00467633584162
		game	0.0045180842057
		money	0.00443895838773
		school	0.00420158093384
		startups	0.00412245511588
		computer	0.00404332929792
		years	0.00404332929792
		time	0.00396420347995
		house	0.0036477002081
		silicon	0.0036477002081
		life	0.00348944857217
		power	0.00341032275421
		–	0.00317294530032
		people	0.00309381948236
		i	0.0030146936644
