第0类：
		a	0.0323187309634
		to	0.0227110120812
		the	0.0210756556757
		you	0.0178049428647
		is	0.0171916842127
		ask	0.0122856149962
		for	0.0120811954455
		hn:	0.0114679367935
		how	0.0112635172428
		your	0.0110590976921
		why	0.0110590976921
		what	0.00983258038799
		on	0.0081972239825
		in	0.00778838488113
		not	0.00697070667839
		are	0.00656186757702
		do	0.00635744802633
		be	0.00615302847564
		can	0.00553976982359
		at	0.0053353502729
第1类：
		to	0.0470995541608
		the	0.026177488854
		how	0.0179581060549
		in	0.0172108894368
		and	0.0159655284067
		a	0.0149692395826
		your	0.01073501208
		google	0.00973872325587
		with	0.00948965104984
		for	0.00899150663777
		is	0.00824429001968
		using	0.00824429001968
		of	0.00774614560761
		on	0.00650078457745
		iphone	0.00650078457745
		from	0.00575356795935
		web	0.00575356795935
		data	0.00550449575332
		an	0.00525542354729
		startup	0.00450820692919
第2类：
		for	0.0209853784186
		a	0.0184600621228
		hn:	0.0166923407157
		-	0.0166923407157
		and	0.0139144927902
		in	0.0136619611606
		show	0.0131568979015
		–	0.0108841132352
		to	0.0101265183464
		with	0.0101265183464
		your	0.00962145508725
		of	0.00911639182808
		the	0.0086113285689
		on	0.0068436071618
		web	0.00608601227304
		new	0.00583348064345
		ask	0.00558094901386
		google	0.00558094901386
		app	0.00532841738428
		free	0.00507588575469
第3类：
		for	0.0153688832747
		and	0.0147673614244
		to	0.0120605130981
		in	0.00875214292159
		new	0.00815062107131
		apple	0.00724833829589
		from	0.00604529459533
		on	0.00604529459533
		of	0.00574453367019
		phone	0.00484225089476
		with	0.00454148996962
		&	0.00454148996962
		windows	0.00454148996962
		is	0.00333844626906
		–	0.00303768534392
		10	0.00303768534392
		android	0.00303768534392
		java	0.00303768534392
		app	0.00303768534392
		million	0.00303768534392
第4类：
		the	0.0769920134953
		of	0.0474709401935
		and	0.00977885553125
		in	0.00872453148475
		on	0.00793378844988
		for	0.00608872136851
		as	0.00608872136851
		future	0.00556155934526
		an	0.00529797833364
		world	0.00477081631039
		out	0.00477081631039
		open	0.00424365428715
		-	0.00424365428715
		is	0.00398007327552
		from	0.0037164922639
		life	0.0037164922639
		that	0.00345291125227
		a	0.00318933024065
		by	0.00318933024065
		programming	0.00318933024065
