第0类：
		web	0.0119467230469
		–	0.0113626740101
		show	0.0111290543954
		javascript	0.0102529808403
		code	0.00861764353735
		python	0.00815040430795
		data	0.00809199940427
		source	0.00777077243405
		design	0.00642745964951
		ruby	0.00598942287194
		language	0.00590181551643
		programming	0.00575580325724
		development	0.00558058854621
		rails	0.00540537383519
		java	0.00528856402784
		framework	0.00508414686497
		api	0.00479212234659
		css	0.00467531253924
		server	0.00406206105065
		guide	0.00403285859881
第1类：
		startup	0.0140496663942
		startups	0.00873559217743
		jobs	0.0074614574237
		tech	0.00702638701999
		business	0.00618732266996
		valley	0.00553471706439
		interview	0.00525502894772
		video	0.00522395249031
		apple	0.00463349979956
		software	0.00457134688474
		world	0.00429165876807
		silicon	0.00429165876807
		company	0.00419842939584
		bitcoin	0.00407412356621
		founder	0.00379443544954
		day	0.00373228253472
		steve	0.0036701296199
		–	0.00339044150323
		ceo	0.00332828858841
		time	0.0032661356736
第2类：
		apple	0.0190966680757
		google	0.0179176839
		facebook	0.00946350468862
		iphone	0.00900341330297
		app	0.00880212332174
		windows	0.00722055918357
		phone	0.00687549064433
		security	0.00612784214265
		data	0.00592655216142
		internet	0.00543770506417
		android	0.00477632369729
		%	0.00463254513928
		store	0.00443125515806
		ios	0.00434498802325
		apps	0.00405743090721
		ipad	0.00382738521439
		software	0.00365485094477
		service	0.00348231667515
		amazon	0.00336729382874
		patent	0.00322351527072
第3类：
		data	0.00933500514692
		world	0.0091746649692
		computer	0.00827675997396
		science	0.0077957394408
		life	0.00593579337923
		space	0.00545477284607
		brain	0.00471720802855
		video	0.00468513999301
		time	0.00468513999301
		power	0.00420411945985
		technology	0.00404377928212
		–	0.00401171124658
		game	0.0038834391044
		research	0.00375516696223
		machine	0.00353069071342
		scientists	0.00353069071342
		people	0.00349862267787
		years	0.00343448660678
		pdf	0.0033703505357
		work	0.00330621446461
第4类：
		hn	0.0436921621723
		ask	0.0365403859075
		show	0.0208526186171
		google	0.0141334094651
		app	0.0111631152907
		i	0.010845899408
		facebook	0.009404009032
		web	0.009404009032
		startup	0.00874073945906
		news	0.00761606496581
		–	0.00758722715829
		twitter	0.00738536250566
		search	0.00727001127558
		users	0.00481879763645
		site	0.00476112202141
		project	0.00467460859886
		hacker	0.00455925736878
		product	0.00415552806351
		way	0.00386714998832
		people	0.00380947437328
